,Strahler order,major_minor,branch_length,branch_diameter,length_ratio,diameter_ratio,length_to_diameter_ratio,branching_angle
1125,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1126,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1127,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1128,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1129,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1130,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1131,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1132,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1133,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1134,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1135,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1136,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1137,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1138,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1139,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1140,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1141,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1142,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1143,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1144,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1145,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1146,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1147,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1148,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1149,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1150,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1151,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1152,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1153,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1154,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1155,3,1.0,21.281999844372713,1.8309127297499999,9.059656539122058,1.017145543814574,11.623710676411454,17.133888250989937
1156,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1157,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1158,3,1.0,3.021457173754707,1.7840274858444447,0.14197242720841513,0.9743924201608686,1.6936158202319074,56.938103865275146
1159,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1160,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1161,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1162,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1163,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1164,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1165,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1166,3,1.0,12.406299452216633,1.445366151375,4.106064967586339,0.8101703380936734,8.583499371708907,8.32729506318047
1167,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1168,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1169,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1170,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1171,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1172,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1173,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1174,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1175,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1176,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1177,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1178,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1179,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1180,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1181,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1182,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1183,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1184,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1185,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1186,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1187,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1188,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1189,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1190,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1191,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1192,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1193,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1194,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1195,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1196,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1197,3,1.0,29.310863667372235,1.4360294774574398,2.3625790897813017,0.9935402708104946,20.411045962140378,60.37563773061046
1198,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1199,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1200,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1201,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1202,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1203,3,1.0,5.319791792120468,0.9413354385,0.18149556602940578,0.6555126153584816,5.651324251212144,39.244780007380875
1204,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1205,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1206,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1207,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1208,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1209,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1210,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1211,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1212,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1213,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1214,2,2.0,7.09470749114876,1.0169383575142148,1.3336438282523104,1.0803145360538924,6.976536423004961,56.30340111757382
1215,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1216,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1217,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1218,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1219,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1220,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1221,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1222,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1223,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1224,1,2.0,7.247982816050228,0.5504036216,1.0216041781980005,0.5412359731866112,13.168486782446395,64.12330993917334
1225,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1226,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1227,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1228,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1229,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1230,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1231,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1232,1,1.0,5.163761621857415,0.6906177369750001,0.7278329132384441,0.679114650236159,7.477018537744767,38.6734493761351
1233,2,1.0,0.10000000000000413,2.0582377488,0.01879772816449723,2.1865082994004372,0.048585252145096666,116.11826681830506
1234,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1235,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1236,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1237,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1238,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1239,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1240,1,2.0,3.866947382485261,1.544282112534694,38.66947382485101,0.7502933582065755,2.5040420730758064,5.017510244916678e-12
1241,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1242,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1243,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1244,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1245,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1246,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1247,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1248,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1249,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1250,2,1.0,3.6928315319208904,2.0423034011444443,36.92831531920738,0.9922582570138724,1.8081698977005771,150.02294656141467
1251,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1252,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1253,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1254,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1255,2,1.0,2.5017230576605787,1.7181113035200002,0.6774538822135934,0.8412615395720455,1.4560890511197644,72.97613381500298
1256,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1257,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1258,1,1.0,1.594526739396401,1.4011470582666667,0.6373714046859693,0.815515883863898,1.1380152639858951,43.08872313536701
1259,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1260,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1261,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1262,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1263,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1264,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1265,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1266,2,2.0,3.354179444326916,1.3976577548499998,1.3407477034902056,0.8134849890030597,2.39985749922512,66.66796136803748
1267,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1268,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1269,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1270,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1271,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1272,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1273,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1274,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1275,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1276,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1277,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1278,1,2.0,7.2533632478357415,0.5288656079333333,2.1624851526961986,0.37839421424745895,13.714945988225562,70.52877936550814
1279,2,1.0,0.1000000000000088,1.2307605287999999,0.029813551021888107,0.8805879154100127,0.08125057447000637,43.313856658291776
1280,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1281,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1282,1,2.0,1.357368087727168,0.46830815535555564,13.573680877270487,0.3805030665162453,2.8984506722856613,136.27404178333512
1283,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1284,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1285,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1286,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1287,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1288,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1289,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1290,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1291,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1292,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1293,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1294,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1295,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1296,2,1.0,8.011859416752776,1.2689038066244898,80.1185941675207,1.0309916323540858,6.3140006160638364,9.219025931063664e-12
1297,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1298,2,1.0,0.8400934471831056,1.4070730477,0.10485623916796051,1.10888866465226,0.5970503440147059,58.24859258384172
1299,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1300,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1301,1,2.0,1.4640407940709061,0.723680879311111,1.7427118363795615,0.5143164958592867,2.023047500528909,48.15449046356501
1302,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1303,1,1.0,1.4041617272925144,0.9313179746,1.6714351623629142,0.6618831738141323,1.5077146212018513,23.76462724521061
1304,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1305,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1306,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1307,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1308,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1309,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1310,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1311,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1312,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1313,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1314,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1315,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1316,1,2.0,5.091004781732815,0.8468070622213018,0.6354336137111366,0.6673532365498686,6.012000854572879,90.0
1317,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1318,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1319,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1320,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1321,1,2.0,2.0833898031589935,0.66103851836,0.5641713642093178,0.3236730242869763,3.1516919896404345,67.58049862635352
1322,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1323,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1324,2,2.0,3.8517513163928276,0.5377000342222222,0.13141036579827753,0.3744352345567769,7.163383059784156,112.04187722936277
1325,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1326,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1327,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1328,1,2.0,3.1640802930785155,0.25871932875,0.8214653629408459,0.4811592194228422,12.229779307041882,68.8812633824058
1329,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1330,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1331,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1332,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1333,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1334,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1335,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1336,2,1.0,3.914333964051868,0.4040592292464286,1.0162478422198995,0.7514584406357651,9.687525196125602,15.22515701068031
1337,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1338,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1339,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1340,2,1.0,2.879451404148169,0.774256697,0.7356172034865276,1.91619604493131,3.7189880504813626,155.160107534984
1341,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1342,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1343,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1344,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1345,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1346,1,2.0,3.1681027560907533,0.685537396811111,1.1002452590541205,0.8854135837214606,4.621341987800665,53.41322444637142
1347,2,1.0,0.10000000000000311,1.2160058104,0.03472883753340724,1.570546067101051,0.08223644915570637,26.723437676799144
1348,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1349,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1350,1,1.0,1.6428910938943762,0.8420594963555557,16.42891093894325,0.692479829581212,1.9510392092302622,6.164164628033704e-12
1351,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1352,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1353,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1354,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1355,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1356,1,2.0,2.904089405722735,0.6980065147,29.040894057226446,0.5740157725647657,4.160547709172742,128.13177182852235
1357,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1358,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1359,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1360,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1361,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1362,1,2.0,2.7414635847514637,0.3783412781,0.7003652754027344,0.9363510364695972,7.24600709316963,67.7420516291004
1363,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1364,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1365,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1366,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1367,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1368,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1369,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1370,1,2.0,7.7112585211508184,0.585631839725,0.6215599221065915,0.40517888091393245,13.167416793410444,72.07978686060865
1371,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1372,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1373,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1374,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1375,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1376,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1377,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1378,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1379,1,2.0,13.34003459868184,0.6361799594249998,4.415099679240012,0.35659762221873664,20.96896389307673,67.36136311567519
1380,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1381,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1382,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1383,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1384,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1385,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1386,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1387,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1388,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1389,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1390,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1391,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1392,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1393,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1394,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1395,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1396,2,2.0,17.385032571927862,1.0872333008754327,0.8168890470377825,0.5938203843412503,15.990158283350551,50.768479516404696
1397,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1398,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1399,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1400,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1401,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1402,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1403,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1404,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1405,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1406,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1407,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1408,1,1.0,8.524365188644776,0.9863101457166666,0.4903278238551779,0.9071743340849628,8.642682249254218,71.92554516239636
1409,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1410,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1411,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1412,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1413,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1414,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1415,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1416,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1417,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1418,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1419,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1420,1,2.0,9.206080659848203,0.8445300106666668,0.5295406046413477,0.776769815628952,10.900833059302391,15.073199201443133
1421,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1422,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1423,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1424,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1425,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1426,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1427,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1428,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1429,1,2.0,3.541672108060006,1.0831991237407408,0.11514591566833988,0.8793143812148236,3.2696408540556487,93.17983011986473
1430,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1431,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1432,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1433,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1434,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1435,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1436,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1437,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1438,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1439,1,2.0,8.549110119491923,0.61287804748,17.296519996003315,0.18745761971483685,13.9491211255546,54.73561031724502
1440,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1441,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1442,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1443,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1444,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1445,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1446,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1447,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1448,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1449,1,2.0,6.272373476727604,1.0378193311800001,0.7984258869312788,0.35972693154679214,6.043800966393561,94.2597468102466
1450,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1451,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1452,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1453,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1454,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1455,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1456,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1457,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1458,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1459,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1460,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1461,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1462,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1463,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1464,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1465,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1466,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1467,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1468,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1469,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1470,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1471,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1472,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1473,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1474,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1475,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1476,2,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1477,2,2.0,20.30557944783752,1.120470645527551,4.984185442183763,0.46977129083238306,18.12236628321222,48.18968510421905
1478,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1479,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1480,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1481,1,1.0,1.753389338750951,1.21119887005,0.08635012575017559,1.0809733167795141,1.4476477662818232,40.44382088251323
1482,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1483,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1484,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1485,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1486,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1487,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1488,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1489,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1490,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1491,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1492,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1493,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1494,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1495,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1496,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1497,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1498,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1499,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1500,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1501,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1502,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
